,Security,TimeStamp,Num Of Trading Min,OrderType,LastBuyScore,LastSellScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Signal,Opp Security Trade Score,BuyReason,SellReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Date,Last AB Age,Last AB Buy Level,Last AB Stop-Loss Level,Last AB Sell Level,Last AB Signal,Last AB Total Net,Last AB Net Age Ratio,Last Confirmation Level,Last Confirmation Date,Last Confirmation Age,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Confirmation Date,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Amount,Position Cost Basis,Position Gain Loss,Position Gain Loss Percent,Position Last Buy DT,Position Num of Days Held,Position Gain Avg Per Day,Position Held Max High,Position Held Max Gain,Position Held Max Gain Percent,Position Held Max Gain Loss Ratio,Position Day High,Position Day High Gain Loss Percent,Position Day High Trail Percent,Position Day Slope High,Position Day Slope Trail,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Trailing Stop,Position Trailing Percent,Position Trailing Loss Percent,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell,OrderId
1198,TQQQ,2022-10-06 14:51:00+00:00,81,BUY,-0.7899801223,,2,22.354,22.215,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",0.07192327769,SQQQ,SELL,-3.861278899,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,22.3,22.58,21.53,21.83769231,22.1343,22.2399,-0.1056,1.839312986,20.46068701,37.63000277,30.19449672,52.21396683,50.60358201,1.610384816,3.182353407,BULLISH ONE WHITE SOLDIER,2022-10-03,3,20.66,19.36,,BUY,12,4,22.015,2022-10-04 0:00:00,100,BUY,22.015,2022-10-04,2,12,0,0,0,0,2022-10-06 13:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.00088574,2.125775022,6.64657735,-2.900797166,5.51125768,0.23914969,2.125775022,4.010541007,1.24003543,0,0,0,2022-10-06 13:59:00+00:00,0,0,0,0f0360fad7ab4065aa29010e0e4eeb7c
1204,TQQQ,2022-10-10 14:32:00+00:00,62,BUY,-0.7908878953,,1,19.13,19.1325,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",0.3047493902,SQQQ,,-5.381969408,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,19.515,19.5,21.2404,21.12246154,19.03256667,19.09051667,-0.05795,1.813493324,17.70150668,38.53753556,27.46493445,32.10364605,32.38858897,-0.2849429175,-0.879763295,BEARISH HARAMI,2022-10-06,2,,23.06,22.01,SHORT,10,5,20.75,2022-10-07 0:00:00,100,SHORT,20.75,2022-10-07,3,10,0,0,0,0,2022-10-06 14:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.897435897,0.5641025641,1.388560158,-3.282051282,4.544378698,-1.974358974,0.5641025641,1.431952663,-0.07692307692,0,0,0,2022-10-06 16:01:00+00:00,2,0,0,d8b9d1c4ef3b48dc8f519f295d612a2b
1208,TQQQ,2022-10-10 15:58:00+00:00,148,BUY,-1.111753227,,2,18.955,18.962,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-0.5868243666,SQQQ,,-4.075372658,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,19.515,19.5,21.2404,21.12246154,18.8381,18.77326667,0.06483333333,1.813493324,17.70150668,38.83089623,32.50973881,31.21207229,32.38858897,-1.176516674,-3.632503643,BEARISH HARAMI,2022-10-06,2,,23.06,22.01,SHORT,10,5,20.75,2022-10-07 0:00:00,100,SHORT,20.75,2022-10-07,3,10,0,0,0,0,2022-10-10 14:33:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.794871795,0.5641025641,1.894806049,-4.820512821,9.764628534,-2.871794872,0.5641025641,1.938198554,-0.07692307692,0,0,0,2022-10-10 14:39:00+00:00,0,0,0,4c9178901cee40fe92eeeeadbcb5abea
1212,TQQQ,2022-10-11 14:44:00+00:00,74,BUY,-0.797496786,,1,18.274,18.2305,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-4.018434973,SQQQ,,4.278015808,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,18.52,18.89,20.3,20.77615385,18.13646667,18.11298333,0.02348333333,1.811956636,16.70804336,44.5751557,49.11118951,29.25573453,30.89340027,-1.637665742,-5.301021343,BEARISH HARAMI,2022-10-06,3,,23.06,22.01,SHORT,10,3.333333333,20.75,2022-10-07 0:00:00,100,SHORT,20.75,2022-10-07,4,10,0,0,0,0,2022-10-10 15:59:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-3.260984648,-1.270513499,-2.528920464,-5.505558497,12.35763262,-1.302276337,-1.270513499,-0.04035511379,1.958708311,0,0,0,2022-10-10 16:10:00+00:00,1,0,0,c0d54466ac8643acb32e33f2de5e6bf7
1214,TQQQ,2022-10-11 15:16:00+00:00,106,BUY,-1.083788797,,2,18.435,18.3525,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-3.237862733,SQQQ,,4.177579782,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,18.52,18.89,20.3,20.77615385,18.30856667,18.2294,0.07916666667,1.811956636,16.70804336,33.31148973,-1.264280911,30.03630677,30.89340027,-0.857093502,-2.774357936,BEARISH HARAMI,2022-10-06,3,,23.06,22.01,SHORT,10,3.333333333,20.75,2022-10-07 0:00:00,100,SHORT,20.75,2022-10-07,4,10,0,0,0,0,2022-10-11 14:45:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.408681842,-1.270513499,-1.446058244,-5.505558497,17.05003558,-0.449973531,-1.270513499,1.042507106,1.958708311,0,0,0,2022-10-11 15:00:00+00:00,0,0,0,fdf6778dbd8f440a80bd2eb798a994f6
1222,TQQQ,2022-10-12 15:14:00+00:00,104,BUY,0.03183773255,,1,18.277,18.2525,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-1.659838847,SQQQ,,7.586804053,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,18.23,18.14,19.311,20.49346154,18.16946667,18.1593,0.01016666667,1.776935101,16.4530649,25.21744549,-1.950965529,32.88881493,28.63634609,4.252468845,14.84990031,BEARISH HARAMI,2022-10-06,4,,23.06,22.01,SHORT,10,2.5,20.75,2022-10-07 0:00:00,100,SHORT,20.75,2022-10-07,5,10,0,0,0,0,2022-10-11 15:17:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.7552370452,2.756339581,5.515718125,-1.157662624,2.214492451,0.2590959206,2.756339581,6.883251545,-0.4961411246,0,0,0,2022-10-11 18:50:00+00:00,1,0,0,3e53e7b78d25401ca028f943bf1202c3
1226,TQQQ,2022-10-13 14:18:00+00:00,48,BUY,-0.8328705051,,1,17.325,17.275,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-17.35671745,SQQQ,,32.10308868,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,16.515,18.1,18.236,20.15615385,17.06403333,17.1296,-0.06556666667,1.810645678,14.70435432,68.96524822,27.46951197,23.32271077,31.07865899,-7.755948224,-24.95586513,BEARISH HARAMI,2022-10-06,5,,23.06,22.01,SHORT,10,2,20.75,2022-10-07 0:00:00,100,SHORT,20.75,2022-10-07,6,10,0,0,0,0,2022-10-12 15:15:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-4.281767956,-3.867403315,-1.602515186,-9.834254144,54.6045603,4.475138122,-3.867403315,32.26397241,8.756906077,0,0,0,2022-10-12 16:20:00+00:00,1,1,1,b8aceb357e4543b7bd6ce43bead330fd
1228,TQQQ,2022-10-13 15:08:00+00:00,98,BUY,7.5225149,,2,17.62,17.2445,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-16.06402056,SQQQ,,31.11597709,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,16.515,18.1,18.236,20.15615385,17.25046667,17.19588333,0.05458333333,1.810645678,14.70435432,37.36828261,12.22250295,24.61540766,31.07865899,-6.46325133,-20.79642925,BEARISH HARAMI,2022-10-06,5,,23.06,22.01,SHORT,10,2,20.75,2022-10-07 0:00:00,100,SHORT,20.75,2022-10-07,6,10,0,0,0,0,2022-10-13 14:19:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.651933702,-2.596685083,-0.1434632642,-9.834254144,70.63276457,6.104972376,-2.596685083,22.59546412,8.756906077,0,0,0,2022-10-13 14:22:00+00:00,0,1,1,f569817a453a443abb7c9e8443c7746b
1230,TQQQ,2022-10-14 13:41:00+00:00,11,BUY,-0.9146360847,,1,19.735,19.6925,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",4.320109405,SQQQ,,4.151314594,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",,19.85,19.31,18.845,20.27192308,19.5044,19.45298333,0.05141666667,1.796502774,18.05349723,45.72337868,12.28982486,53.09336529,41.6386405,11.45472479,27.50984339,BULLISH ENGULFING,2022-10-13,1,19.31,16.32,,,13,13,,NaT,100,SHORT,20.75,2022-10-07,7,10,0,0,0,0,2022-10-13 15:09:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.20093216,3.469704816,4.402266597,0.7250129467,-1.070060538,-0.595546349,3.469704816,14.10522155,-2.796478509,0,0,0,2022-10-13 15:56:00+00:00,1,2,2,bf5077d35d604b3592f9d8922ac4f282
1238,TQQQ,2022-10-19 14:26:00+00:00,56,BUY,-0.8902229702,,1,20.08,20.007,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-9.735062834,SQQQ,,9.301003211,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,19.41,19.78,19.1016,19.84369231,19.74786667,19.66486667,0.083,1.824437645,17.58556235,66.88050459,9.495113694,46.95366282,52.97826412,-6.024601295,-11.37183597,BULLISH HARAMI,2022-10-17,2,19.3,17.46,,,3,1.5,,nan,100,SHORT,20.75,2022-10-07,12,10,0,0,0,0,2022-10-14 13:42:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.516683519,2.072800809,1.152720369,-2.376137513,9.249878083,3.387259858,2.072800809,-2.724611781,1.87057634,0,0,0,2022-10-14 13:45:00+00:00,3,0,0,eeae64650dea4ec6a1806f69a4b127fb
1242,TQQQ,2022-10-20 13:53:00+00:00,23,BUY,0.19637081,,1,19.93,19.76,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-1.063983521,SQQQ,,1.88917362,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,19.33,19.54,19.1376,19.75369231,19.5447,19.46135,0.08335,1.770099668,17.55990033,70.20003419,82.01923131,43.77492451,41.75844649,2.016478017,4.828910525,BULLISH HARAMI,2022-10-17,3,19.3,17.46,,BUY,3,1,19.54,2022-10-19 0:00:00,100,BUY,19.54,2022-10-19,1,3,0,0,0,0,2022-10-19 14:27:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.995905834,2.09825998,0.2147656069,-1.632548618,5.923628303,3.07062436,2.09825998,-2.040273266,1.074718526,0,0,0,2022-10-19 14:43:00+00:00,1,1,1,4f14f7c7e6bc4fb89715f10d35944cbd
1246,TQQQ,2022-10-21 13:54:00+00:00,24,BUY,-0.3635855125,,1,19.47,19.275,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",3.740138093,SQQQ,,-7.163903069,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,18.98,19.21,19.372,19.45846154,19.1333,19.14711667,-0.01381666667,1.743418793,17.23658121,57.53719806,105.2635576,40.65852099,36.48607521,4.172445785,11.43572106,BULLISH HARAMI,2022-10-17,4,19.3,17.46,,BUY,3,0.75,19.54,2022-10-19 0:00:00,100,BUY,19.54,2022-10-19,2,3,0,0,0,0,2022-10-20 13:54:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.353461739,1.561686622,0.3251820139,-2.524726705,9.79136593,2.550754815,1.561686622,-1.544614566,1.197293077,0,0,0,2022-10-20 16:09:00+00:00,1,1,1,2a32a3d8c6224238b3dbb4620d003880
1252,TQQQ,2022-10-21 15:35:00+00:00,125,BUY,5.622769916,,2,19.53,19.47,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",4.509038775,SQQQ,,-10.00568415,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,18.98,19.21,19.372,19.45846154,19.29983333,19.31031667,-0.01048333333,1.743418793,17.23658121,61.02430946,41.3045522,41.42742168,36.48607521,4.941346467,13.54310223,BULLISH HARAMI,2022-10-17,4,19.3,17.46,,BUY,3,0.75,19.54,2022-10-19 0:00:00,100,BUY,19.54,2022-10-19,2,3,0,0,0,0,2022-10-21 13:55:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.665799063,3.695991671,7.50357497,-2.524726705,10.57993231,2.86309214,3.695991671,3.078389731,1.197293077,0,0,0,2022-10-21 14:32:00+00:00,0,0,0,31e3691e1ec942ada3a200ac627fb17f
1254,TQQQ,2022-10-24 13:58:00+00:00,28,BUY,-1.022804685,,1,20.6,20.6715,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",11.55284566,SQQQ,,-20.79239162,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,20.63,20.57,19.9062,19.41161538,20.6062,20.60713333,-0.0009333333333,1.741915898,18.8880841,25.05990125,-19.13888613,61.24963618,52.16971359,9.079922586,17.40458584,BULLISH HARAMI,2022-10-17,5,19.3,17.46,,BUY,3,0.6,19.54,2022-10-19 0:00:00,100,BUY,19.54,2022-10-19,5,3,0,0,0,0,2022-10-21 15:36:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.1458434614,1.993193972,3.682127901,-1.312591152,1.91432837,-0.1458434614,1.993193972,4.263516517,-0.2916869227,0,0,0,2022-10-21 19:57:00+00:00,1,1,1,a588fa84a63140f48a275a11756a2744
1258,TQQQ,2022-10-24 14:41:00+00:00,71,BUY,4.337212751,,2,20.37,20.285,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",8.488046396,SQQQ,,-16.94068364,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,20.63,20.57,19.9062,19.41161538,20.07633333,20.27825,-0.2019166667,1.741915898,18.8880841,71.20332282,91.18011106,58.18483691,52.16971359,6.015123319,11.5299144,BULLISH HARAMI,2022-10-17,5,19.3,17.46,,BUY,3,0.6,19.54,2022-10-19 0:00:00,100,BUY,19.54,2022-10-19,5,3,0,0,0,0,2022-10-24 13:59:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.9722897423,1.993193972,5.910784263,-3.743315508,10.37282372,-1.263976665,1.993193972,6.492172879,-0.2916869227,0,0,0,2022-10-24 14:02:00+00:00,0,0,0,15bd9f697c8f4aa2b357b90a06df7068
1260,TQQQ,2022-10-25 13:38:00+00:00,8,BUY,3.86773612,,1,21.64,21.6625,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",9.662597126,SQQQ,,-22.94996376,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",,21.475,21.27,20.46,19.45307692,21.37983333,21.38706667,-0.007233333333,1.744936165,19.73006383,65.11357346,51.81682709,71.20190442,66.57392268,4.627981742,6.95164346,BULLISH HARAMI,2022-10-17,6,19.3,17.46,,BUY,3,0.5,19.54,2022-10-19 0:00:00,100,BUY,19.54,2022-10-19,6,3,0,0,0,0,2022-10-24 14:42:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.739539257,2.444757875,1.724088769,0.9402914904,-0.7515258738,0.7757404795,2.444757875,4.080343421,-0.9637987776,0,0,0,2022-10-24 19:57:00+00:00,1,1,1,a88306be95e04671a3b1a07d1c10fe17
1262,TQQQ,2022-10-26 14:49:00+00:00,79,BUY,-0.7535603335,,1,22.15,22.0915,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",3.57489005,SQQQ,,-21.94803447,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,21.18,22.55,20.94,19.64076923,21.84263333,21.65475,0.1878833333,1.796589913,19.38341009,61.72124552,16.03275127,73.04051611,75.9617799,-2.921263796,-3.845702141,BULLISH HARAMI,2022-10-17,7,19.3,17.46,,BUY,3,0.4285714286,19.54,2022-10-19 0:00:00,100,BUY,19.54,2022-10-19,7,3,0,0,0,0,2022-10-25 13:39:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.77383592,-1.419068736,-0.5034390195,-7.184035477,38.86706555,4.301552106,-1.419068736,8.117954189,6.075388027,0,0,0,2022-10-25 19:57:00+00:00,1,2,2,21fbee65bd344ea09aa081d0562794b8
1264,TQQQ,2022-10-26 15:16:00+00:00,106,BUY,-0.7643480316,,2,22.362,22.2705,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",6.752407359,SQQQ,,-23.73990403,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,21.18,22.55,20.94,19.64076923,22.16256667,21.9735,0.1890666667,1.796589913,19.38341009,54.77058416,50.84385096,76.21803341,75.9617799,0.2562535133,0.337345325,BULLISH HARAMI,2022-10-17,7,19.3,17.46,,BUY,3,0.4285714286,19.54,2022-10-19 0:00:00,100,BUY,19.54,2022-10-19,7,3,0,0,0,0,2022-10-26 14:50:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.8337028825,-0.7095343681,-0.08810182841,-7.184035477,45.62101465,5.241685144,-0.7095343681,4.222594776,6.075388027,0,0,0,2022-10-26 14:58:00+00:00,0,2,2,43caecaf4d484bab9ed89d566e960db0
1270,TQQQ,2022-10-27 14:14:00+00:00,44,BUY,-0.776234778,,1,20.74,20.445,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",4.470223258,SQQQ,,-21.13166687,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,20.79,21.06,21.288,19.79923077,20.35513333,20.66363333,-0.3085,1.689106938,19.10089306,81.28231508,153.1550146,57.17427121,60.14789411,-2.973622895,-4.943852049,BULLISH HARAMI,2022-10-17,8,19.3,17.46,,BUY,3,0.375,19.54,2022-10-19 0:00:00,100,BUY,19.54,2022-10-19,8,3,0,0,0,0,2022-10-26 15:17:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.519468186,0.2849002849,0.5140650915,-4.985754986,17.28205669,-0.2374169041,0.2849002849,0.148808316,1.282051282,0,0,0,2022-10-26 15:56:00+00:00,1,0,0,9bd2851ad41a48e78a1f747b211d5b8a
1276,TQQQ,2022-10-28 14:32:00+00:00,62,BUY,4.757214209,,1,20.805,20.638,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",9.364696661,SQQQ,,-21.31121296,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,19.75,19.9,20.952,19.85692308,20.3518,20.34786667,0.003933333333,1.672287911,18.07771209,93.23641998,87.56421412,53.84620527,49.95689323,3.889312046,7.785336105,BULLISH HARAMI,2022-10-17,9,19.3,17.46,,BUY,3,0.3333333333,19.54,2022-10-19 0:00:00,100,BUY,19.54,2022-10-19,9,3,0,0,0,0,2022-10-27 14:15:00+00:00,0,0,0,0,0,0,0,0,0,0,0,4.547738693,4.72361809,0.8307871013,-0.9547738693,5.253655211,5.301507538,4.72361809,-2.729729047,0.7537688442,0,0,0,2022-10-27 14:42:00+00:00,1,1,1,73126eef8f344d3a95fcba9f66433783
1280,TQQQ,2022-10-31 15:58:00+00:00,148,BUY,0.2560798032,,1,21.13,21.2075,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",6.646183748,SQQQ,,-21.93488721,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,21.175,21.7,21.308,20.23769231,21.0894,20.98045,0.10895,1.655079473,19.51992053,28.65691636,11.46677501,60.84416268,59.5495174,1.294645286,2.174065119,BULLISH HARAMI,2022-10-17,10,19.3,17.46,,BUY,3,0.3,19.54,2022-10-19 0:00:00,100,BUY,19.54,2022-10-19,12,3,0,0,0,0,2022-10-28 14:33:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.626728111,-1.543778802,-1.671834186,-5.576036866,16.44545435,-0.2073732719,-1.543778802,2.063114528,2.419354839,0,0,0,2022-10-28 19:57:00+00:00,1,0,0,2e4dd381f98d421ea333b133d0606799
1284,TQQQ,2022-10-31 17:25:00+00:00,235,BUY,-0.7642054881,,2,21.14,21.1225,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",6.74291232,SQQQ,,-21.54154262,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,21.175,21.7,21.308,20.23769231,20.9978,20.9819,0.0159,1.655079473,19.51992053,31.67690823,21.16762184,60.94089126,59.5495174,1.391373859,2.336498967,BULLISH HARAMI,2022-10-17,10,19.3,17.46,,BUY,3,0.3,19.54,2022-10-19 0:00:00,100,BUY,19.54,2022-10-19,12,3,0,0,0,0,2022-10-31 15:59:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.580645161,-1.543778802,-1.600692306,-5.576036866,16.70241458,-0.1612903226,-1.543778802,2.134256408,2.419354839,0,0,0,2022-10-31 16:41:00+00:00,0,0,0,07f371367785429bbecbfa042440133a
1288,TQQQ,2022-11-01 16:08:00+00:00,158,BUY,-0.7576348763,,1,20.635,20.515,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-3.694980347,SQQQ,,-5.330912705,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,21.74,20.95,21.06,20.39153846,20.43503333,20.4886,-0.05356666667,1.657393733,20.08260627,26.60233422,8.4011721,52.11681,59.15409804,-7.037288039,-11.89653511,BEARISH HARAMI,2022-10-31,1,,21.81,20.725,,10,10,,nan,100,BUY,19.54,2022-10-19,13,3,0,0,0,0,2022-10-31 17:26:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.503579952,4.391408115,25.88729843,-3.245823389,5.655014496,-5.274463007,4.391408115,42.44678488,-3.770883055,0,0,0,2022-10-31 17:53:00+00:00,1,0,0,eec7b791786e473c93275edcf2dd9d6f
