,Security,TimeStamp,Num Of Trading Min,OrderType,LastBuyScore,LastSellScore,Position Num of Buys,Position Current Price Real,Position Current Price 10 Min avg,Security Trade Signal,Security Trade Signal Reason,Security Trade Score,Opp Security,Opp Security Trade Signal,Opp Security Trade Score,BuyReason,SellReason,Open Price,Previous Closing Price,Short MAVG 5,Long MAVG 13,Short MAVG Min,Long MAVG Min,MAVG Min Diff,ATR Stoploss Range,ATR Stoploss,Slope 15 Min,Slope 15 Min Win Diff,RSI,Previous Day RSI,RSI Slope,RSI Gain Percent,Last AB Pattern,Last AB Date,Last AB Age,Last AB Buy Level,Last AB Stop-Loss Level,Last AB Sell Level,Last AB Signal,Last AB Total Net,Last AB Net Age Ratio,Last Confirmation Level,Last Confirmation Date,Last Confirmation Age,Last Confirmed Signal,Last Confirmed AB Confirmation Level,Last Confirmed AB Confirmation Date,Last Confirmed AB Age,Last Confirmed AB Total Net,Position Amount,Position Cost Basis,Position Gain Loss,Position Gain Loss Percent,Position Last Buy DT,Position Num of Days Held,Position Gain Avg Per Day,Position Held Max High,Position Held Max Gain,Position Held Max Gain Percent,Position Held Max Gain Loss Ratio,Position Day High,Position Day High Gain Loss Percent,Position Day High Trail Percent,Position Day Slope High,Position Day Slope Trail,Daily Current Gain Loss Percent,Daily Max Gain Percent,Daily Max Gain Loss Ratio,Daily Max Loss Percent,Daily Max Loss Ratio,Daily Current Gain Loss Percent From Open,Daily Max Gain Percent From Open,Daily Max Gain Loss Ratio From Open,Daily Current Gain Loss Diff From Open Close,Position Trailing Stop,Position Trailing Percent,Position Trailing Loss Percent,Position Last Sell DT,Position Num of Days Since Last Sell,Opp Pos Num of Days Since Last Buy,Opp Pos Num of Days Since Last Sell,OrderId
1010,SQQQ,2022-08-16 13:52:00+00:00,22,BUY,-0.1995861598,,1,34.14,33.9525,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-3.881207435,TQQQ,,0.7355825562,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,33.77,33.45,34.746,37.03384615,33.79003333,33.57973333,0.2103,2.76394086,31.00605914,27.06160205,-17.02329457,29.37147269,21.81344935,7.558023335,34.64845569,BULLISH ENGULFING,2022-08-11,3,36.34,34.34,,,2,0.6666666667,,NaT,100,SHORT,43.21,2022-07-28,19,6,0,0,0,0,2022-08-15 14:20:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.062780269,2.242152466,0.4021798146,0.5680119581,-0.8490462753,1.10612855,2.242152466,2.547138826,-0.956651719,0,0,0,2022-08-15 15:33:00+00:00,1,1,1,b4b7e0b6a066483b9bd417c705a917e4
1012,TQQQ,2022-08-16 15:23:00+00:00,113,BUY,-0.4828835971,,1,38.313,38.2735,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",2.771674263,SQQQ,SELL,-8.102602178,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,38.56,38.89,37.564,35.63307692,38.04036667,37.93281667,0.10755,1.972824381,36.58717562,39.92939613,27.19258199,70.53613016,77.41907128,-6.882941122,-8.890498178,BEARISH ENGULFING,2022-08-11,3,,38.02,35.95,,5,1.666666667,,NaT,100,BUY,30.917,2022-07-28,19,9,0,0,0,0,2022-08-15 15:35:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.483671895,-0.4885574698,-0.4861705858,-3.497042942,7.040845007,-0.6351247107,-0.4885574698,-0.07160652039,0.8485471844,0,0,0,2022-08-15 19:57:00+00:00,1,0,0,c28ac02858f940018843bd6ae8db7c1e
1014,SQQQ,2022-08-16 18:48:00+00:00,318,BUY,-0.8185276835,,2,34.13,33.9275,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-3.977619441,TQQQ,SELL,0.7159133996,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,33.77,33.45,34.746,37.03384615,33.52126667,33.38985,0.1314166667,2.76394086,31.00605914,69.15236744,19.19338154,29.27506068,21.81344935,7.461611328,34.20647146,BULLISH ENGULFING,2022-08-11,3,36.34,34.34,,,2,0.6666666667,,NaT,100,SHORT,43.21,2022-07-28,19,6,0,0,0,0,2022-08-16 13:53:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.032884903,3.587443946,5.576893429,-1.195814649,3.86092622,1.076233184,3.587443946,9.008827847,-0.956651719,0,0,0,2022-08-16 15:23:00+00:00,0,0,0,578feb0b0a2c455e83a589fc54441bc2
1016,TQQQ,2022-08-16 19:34:00+00:00,364,BUY,-0.1352663398,,2,38.68,38.58,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",6.819501316,SQQQ,,-8.606418044,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,38.56,38.89,37.564,35.63307692,38.387,38.36036667,0.02663333333,1.972824381,36.58717562,30.73653063,23.87490557,74.58395721,77.41907128,-2.835114069,-3.662035751,BEARISH ENGULFING,2022-08-11,3,,38.02,35.95,,5,1.666666667,,NaT,100,BUY,30.917,2022-07-28,19,9,0,0,0,0,2022-08-16 15:24:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.5399845719,1.259964001,2.267870406,-3.497042942,10.3409601,0.3085626125,1.259964001,1.1987315,0.8485471844,0,0,0,2022-08-16 18:48:00+00:00,0,0,0,465c198510dc400d946a5ec7e44c406f
1018,TQQQ,2022-08-17 18:15:00+00:00,285,BUY,-0.8942082248,,1,38.01,37.6975,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",1.922835165,SQQQ,,-2.954834889,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,37.51,38.64,37.808,35.96846154,37.43326667,37.3289,0.1043666667,2.019290617,35.49070938,49.58977995,24.47917156,66.84550185,74.12035899,-7.274857143,-9.814924323,BEARISH HARAMI CROSS,2022-08-16,1,,39.38,38.27,,0,0,,nan,100,BUY,30.917,2022-07-28,20,9,0,0,0,0,2022-08-16 19:35:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.630434783,-1.617494824,-0.02093031605,-5.408902692,20.43736524,1.293995859,-1.617494824,4.70932111,2.924430642,0,0,0,2022-08-16 19:57:00+00:00,1,1,1,dd9c1254bf8e494cbff0fe5ccc54af24
1020,TQQQ,2022-08-17 18:19:00+00:00,289,BUY,-1.358855652,,2,37.91,37.805,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",0.8721264947,SQQQ,,29.32190722,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,37.51,38.64,37.808,35.96846154,37.52546667,37.37758333,0.1478833333,2.019290617,35.49070938,48.50905218,21.9874536,65.79479318,74.12035899,-8.325565813,-11.23249526,BEARISH HARAMI CROSS,2022-08-16,1,,39.38,38.27,,0,0,,nan,100,BUY,30.917,2022-07-28,20,9,0,0,0,0,2022-08-17 18:16:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-1.889233954,-1.242236025,-0.8037241362,-5.408902692,19.03754571,1.035196687,-1.242236025,2.829108959,2.924430642,0,0,0,2022-08-17 18:19:00+00:00,0,1,1,3967654e880b4630949b224c41a223b5
1022,TQQQ,2022-08-18 14:50:00+00:00,80,BUY,-0.2523447922,,1,37.57,37.4275,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",4.211517373,SQQQ,,-4.14564756,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,37.26,37.3,38.003,36.24653846,37.24226667,37.11733333,0.1249333333,1.947283655,35.31271635,35.84678857,34.94903869,55.46738443,60.03817475,-4.570790319,-7.613140036,BEARISH HARAMI CROSS,2022-08-16,2,,39.38,38.27,SELL,0,0,37.3,2022-08-17 0:00:00,100,SELL,37.3,2022-08-17,1,0,0,0,0,0,2022-08-17 18:20:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.7238605898,0.7506702413,0.02012520754,-1.63538874,3.858289789,0.8310991957,0.7506702413,-0.06037562262,0.1072386059,0,0,0,2022-08-17 19:13:00+00:00,1,2,2,0ecb179178c24bc0aeba2553f1032679
1024,SQQQ,2022-08-18 16:31:00+00:00,181,BUY,-0.8296418963,,1,34.709,34.7125,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-3.768115489,TQQQ,SELL,3.315588323,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,34.91,34.88,34.252,36.26307692,34.52553333,34.44553333,0.08,2.597122369,32.31287763,26.02232635,6.472192556,42.97542495,36.68815582,6.287269126,17.13705414,BULLISH HOMING PIGEON,2022-08-16,2,34.0225,33.05,,BUY,5,2.5,34.88,2022-08-17 0:00:00,100,BUY,34.88,2022-08-17,1,5,0,0,0,0,2022-08-16 18:49:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.4902522936,1.576834862,3.259455091,-1.820527523,2.421802668,-0.5762614679,1.576834862,3.395077356,-0.08600917431,0,0,0,2022-08-16 18:59:00+00:00,2,0,0,611fa810384f47e7a6778a8a63f96259
1026,SQQQ,2022-08-19 13:37:00+00:00,7,BUY,2.061548056,,1,35.57,35.57,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",3.78975229,TQQQ,,-5.046454479,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Skip Start Delay', 'Slope Last 15 Min > -20']",,35.63,34.64,34.426,35.86923077,34.77623333,34.57676667,0.1994666667,2.5609081,33.0690919,100.8760236,43.65787505,53.45160371,42.44569757,11.00590614,25.92937981,BULLISH HOMING PIGEON,2022-08-16,3,34.0225,33.05,,BUY,5,1.666666667,34.88,2022-08-17 0:00:00,100,BUY,34.88,2022-08-17,2,5,0,0,0,0,2022-08-18 16:32:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.684757506,3.08891455,1.248406573,2.251732102,-0.9750572034,-0.1732101617,3.08891455,10.07642448,-2.857967667,0,0,0,2022-08-18 17:30:00+00:00,1,1,1,cf37590e39784739be71a3611fb2ab13
1028,TQQQ,2022-08-23 14:00:00+00:00,30,BUY,0.5400071908,,1,32.81,32.95,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",1.269360831,SQQQ,,-2.401042159,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,32.431,32.57,35.07,35.94307692,32.69453333,32.56571667,0.1288166667,1.999386292,30.43161371,47.18069328,46.81222288,33.60244331,27.96769786,5.634745446,20.14733381,BEARISH HARAMI CROSS,2022-08-16,5,,39.38,38.27,SELL,0,0,37.3,2022-08-17 0:00:00,100,SELL,37.3,2022-08-17,6,0,0,0,0,0,2022-08-18 14:51:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.7368744243,1.596561253,1.37254268,-1.136014737,2.127629689,1.163647528,1.596561253,0.691173278,0.4267731041,0,0,0,2022-08-18 16:31:00+00:00,3,2,2,6800991275e440bda94921a0ba2af653
1030,SQQQ,2022-08-23 14:38:00+00:00,68,BUY,0.1258196846,,1,39.17,39.0675,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-3.419167082,TQQQ,,1.765246423,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,39.69,39.54,37.05,36.38461538,38.88533333,39.10991667,-0.2245833333,2.487933125,37.20206687,25.79874242,-1.127916868,63.73427156,70.48036172,-6.746090159,-9.571588446,BULLISH HOMING PIGEON,2022-08-16,5,34.0225,33.05,,BUY,5,1,34.88,2022-08-17 0:00:00,100,BUY,34.88,2022-08-17,6,5,0,0,0,0,2022-08-19 13:38:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.9357612544,1.112797167,2.279630009,-2.427921093,3.622846344,-1.315123925,1.112797167,2.701783715,-0.3793626707,0,0,0,2022-08-19 15:49:00+00:00,2,0,0,e01dafe4a15f41b688be5069d26c3d7f
1032,TQQQ,2022-08-23 15:25:00+00:00,115,BUY,-0.7721867117,,2,32.706,32.7015,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",0.391913854,SQQQ,SELL,-5.604259999,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,32.431,32.57,35.07,35.94307692,32.5351,32.69553333,-0.1604333333,1.999386292,30.43161371,29.08465273,17.38511495,32.72499633,27.96769786,4.757298469,17.0099752,BEARISH HARAMI CROSS,2022-08-16,5,,39.38,38.27,SELL,0,0,37.3,2022-08-17 0:00:00,100,SELL,37.3,2022-08-17,6,0,0,0,0,0,2022-08-23 14:01:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.4175621738,2.394841879,4.735272245,-1.136014737,1.764886267,0.8443352779,2.394841879,3.713218142,0.4267731041,0,0,0,2022-08-23 14:36:00+00:00,0,0,0,a064549e0f1f4b128bb1f5a8669c472f
1034,TQQQ,2022-08-23 16:46:00+00:00,196,BUY,-0.910423758,,3,32.655,32.658,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-0.04690263284,SQQQ,,-1.358205661,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,32.431,32.57,35.07,35.94307692,32.48963333,32.53756667,-0.04793333333,1.999386292,30.43161371,25.75834326,10.8753385,32.28617985,27.96769786,4.318481983,15.44096337,BEARISH HARAMI CROSS,2022-08-16,5,,39.38,38.27,SELL,0,0,37.3,2022-08-17 0:00:00,100,SELL,37.3,2022-08-17,6,0,0,0,0,0,2022-08-23 15:26:00+00:00,0,0,0,0,0,0,0,0,0,0,0,0.2609763586,2.394841879,5.110270513,-1.136014737,1.587002473,0.6877494627,2.394841879,4.08821641,0.4267731041,0,0,0,2022-08-23 16:18:00+00:00,0,0,0,522eb3a7f640426fbf853bf8e9484ba0
1036,TQQQ,2022-08-24 15:23:00+00:00,113,BUY,-0.876156842,,1,33.03,33.04,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",2.54099091,SQQQ,,-4.98429755,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,32.3,32.46,34.086,35.71923077,32.8295,32.7566,0.0729,1.93849579,30.36150421,35.49620568,25.81777412,41.80676503,31.09962027,10.70714476,34.42853856,BULLISH DOJI STAR,2022-08-23,1,32.515,32.2,,,3,3,,nan,100,SELL,37.3,2022-08-17,7,0,0,0,0,0,2022-08-23 16:47:00+00:00,0,0,0,0,0,0,0,0,0,0,0,1.756007394,2.094886014,0.709912081,-1.093653728,3.116542508,2.24892175,2.094886014,-0.3226873095,0.4929143561,0,0,0,2022-08-23 19:52:00+00:00,1,1,1,d408254b5d064622b2dc006ae981db9f
1038,TQQQ,2022-08-25 14:04:00+00:00,34,BUY,-0.008366070724,,1,33.63,33.5525,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-10.76933809,SQQQ,,9.281052525,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,33.28,32.71,33.2472,35.59815385,33.22006667,33.07448333,0.1455833333,1.914463465,31.36553653,51.74142549,51.80187037,40.06199105,39.07655991,0.9854311448,2.521796051,BULLISH DOJI STAR,2022-08-23,2,32.515,32.2,,BUY,3,1.5,32.705,2022-08-24 0:00:00,100,BUY,32.705,2022-08-24,1,3,0,0,0,0,2022-08-24 15:24:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.812595537,3.078569245,0.8188184785,0.7031488841,-1.48325506,1.070009172,3.078569245,6.183491268,-1.742586365,0,0,0,2022-08-24 16:52:00+00:00,1,2,2,ecea29d584524550b4482d476f20737c
1040,SQQQ,2022-08-25 15:09:00+00:00,99,BUY,-0.7577278064,,1,38.222,38.2,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",9.483165944,TQQQ,SELL,-10.49168583,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,38.68,39.34,38.812,36.63076923,37.9507,37.9913,-0.0406,2.37651769,36.30348231,36.15779543,12.66266555,56.94906415,58.37205206,-1.422987902,-2.43778975,BEARISH DOJI STAR,2022-08-23,2,,39.98,39.61,SELL,-9,-4.5,39.38,2022-08-24 0:00:00,100,SELL,39.38,2022-08-24,1,-9,0,0,0,0,2022-08-23 14:39:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.841891205,-0.6354855109,-1.40213885,-4.242501271,5.942089986,-1.164209456,-0.6354855109,-0.3359964064,1.677681749,0,0,0,2022-08-23 15:25:00+00:00,2,0,0,201baf205b9749df9c6d6f69825d70cc
1042,TQQQ,2022-08-25 19:52:00+00:00,382,BUY,0.2833783992,,2,34.16,34.166,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-5.916786591,SQQQ,,4.311230812,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,33.28,32.71,33.2472,35.59815385,33.97036667,33.8345,0.1358666667,1.914463465,31.36553653,34.09400765,18.436881,44.91454255,39.07655991,5.83798264,14.9398582,BULLISH DOJI STAR,2022-08-23,2,32.515,32.2,,BUY,3,1.5,32.705,2022-08-24 0:00:00,100,BUY,32.705,2022-08-24,1,3,0,0,0,0,2022-08-25 14:05:00+00:00,0,0,0,0,0,0,0,0,0,0,0,4.432895139,4.692754509,1.219456231,0.7031488841,-2.622566917,2.690308774,4.692754509,9.396986254,-1.742586365,0,0,0,2022-08-25 15:09:00+00:00,0,0,0,4f91921467e8414ea1779c05cac98158
1044,SQQQ,2022-08-26 14:03:00+00:00,33,BUY,-0.987630207,,1,38.615,37.585,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",18.44591364,TQQQ,,-18.28238949,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,37.39,37.3,38.6656,36.39292308,37.61296667,37.62731667,-0.01435,2.320960725,35.06903927,26.1907209,-0.2188875051,56.63508234,49.55255331,7.082529029,14.29296485,BEARISH DOJI STAR,2022-08-23,3,,39.98,39.61,SELL,-9,-3,39.38,2022-08-24 0:00:00,100,SELL,39.38,2022-08-24,2,-9,0,0,0,0,2022-08-25 15:10:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.525469169,3.565683646,0.1433921037,-0.1876675603,0.6968353111,3.284182306,3.565683646,1.003744726,-0.2412868633,0,0,0,2022-08-25 17:37:00+00:00,1,1,1,c6cfa87c9f76479883e834b93d98c702
1046,TQQQ,2022-08-26 14:24:00+00:00,54,BUY,-1.541943461,,1,33.57,34.059,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-16.06852554,SQQQ,,16.37955848,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,34.345,34.43,33.291,35.73961538,33.94916667,34.08481667,-0.13565,1.868579265,32.47642073,33.50576641,26.07556985,43.27102177,47.09647039,-3.825448615,-8.122580277,BULLISH DOJI STAR,2022-08-23,3,32.515,32.2,,BUY,3,1,32.705,2022-08-24 0:00:00,100,BUY,32.705,2022-08-24,2,3,0,0,0,0,2022-08-25 19:53:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-2.497821667,0.9003775777,3.059662405,-3.804821377,4.972900434,-2.250943944,0.9003775777,2.837379238,0.2468777229,0,0,0,2022-08-25 19:57:00+00:00,1,0,0,8b8661e48af645a4bec4ea376a11a919
1048,SQQQ,2022-08-26 14:29:00+00:00,59,BUY,7.800368933,,2,38.717,38.335,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",19.03825337,TQQQ,SELL,-18.85771213,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,37.39,37.3,38.6656,36.39292308,38.00053333,37.77271667,0.2278166667,2.320960725,35.06903927,110.4336619,165.8042582,57.22742206,49.55255331,7.67486875,15.48834164,BEARISH DOJI STAR,2022-08-23,3,,39.98,39.61,SELL,-9,-3,39.38,2022-08-24 0:00:00,100,SELL,39.38,2022-08-24,2,-9,0,0,0,0,2022-08-26 14:04:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.798927614,4.504021448,3.17575775,-0.9115281501,4.293713029,3.557640751,4.504021448,4.262518957,-0.2412868633,0,0,0,2022-08-26 14:09:00+00:00,0,0,0,445702a9d94843e2ab4c65a58b4c7a06
1050,SQQQ,2022-08-29 14:51:00+00:00,81,BUY,-0.9446820031,,1,43.102,43.03,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",23.65551523,TQQQ,,-23.70917575,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,43.08,41.86,40.2004,37.26861538,42.69103333,42.60438333,0.08665,2.559092712,40.52090729,32.94685435,-32.64211828,78.89408841,69.89749626,8.996592149,12.87112219,BULLISH STOP LOSS,2022-08-26,1,,39.98,,,4,4,,nan,100,SELL,39.38,2022-08-24,5,-9,0,0,0,0,2022-08-26 14:30:00+00:00,0,0,0,0,0,0,0,0,0,0,0,2.967032967,3.440038223,1.627156159,0.3344481605,-0.880463146,0.05255613951,3.440038223,11.65306784,-2.914476828,0,0,0,2022-08-26 19:57:00+00:00,1,1,1,eb9612368676496993df68c44a49e43d
1052,SQQQ,2022-08-30 13:53:00+00:00,23,BUY,4.345351586,,1,42.91,42.991,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",16.87511406,TQQQ,,-18.27463127,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Short_Mavg > Long_Mavg', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,42.415,43.12,40.828,37.76692308,42.78776667,42.67538333,0.1123833333,2.442346686,39.97265331,37.16102852,63.25906719,80.50290749,78.93317804,1.569729446,1.98868142,BULLISH STOP LOSS,2022-08-26,2,,39.98,,BUY,4,2,43.12,2022-08-29 0:00:00,100,BUY,43.12,2022-08-29,1,4,0,0,0,0,2022-08-29 14:52:00+00:00,0,0,0,0,0,0,0,0,0,0,0,-0.487012987,0.3710575139,0.3183935068,-2.226345083,3.872353462,1.147959184,0.3710575139,-0.2882752021,1.634972171,0,0,0,2022-08-29 16:03:00+00:00,1,2,2,93aaa93d6ebf4b0795a7bf32fc0f9849
1054,TQQQ,2022-08-31 13:51:00+00:00,21,BUY,-0.9921895564,,1,29.29,29.1735,BUY,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",-7.366902584,SQQQ,,5.232410071,"['Buy Method 4: Bullish Major Turning Point in 10 Min', 'Within ATR-StopLoss OR Slope 15 > 35', 'Slope Last 15 Min > -20']",,29.155,28.33,30.26,33.59769231,28.71373333,28.4746,0.2391333333,2.043400701,27.1115993,51.09323823,-36.49167627,23.52247259,14.20091363,9.321558954,65.64055803,BULLISH DOJI STAR *,2022-08-30,1,32.515,32.2,,,0,0,,NaT,100,SHORT,29.31,2022-08-29,2,3,0,0,0,0,2022-08-26 14:25:00+00:00,0,0,0,0,0,0,0,0,0,0,0,3.388633957,3.63572185,0.8983428502,0.8471584892,-2.153032518,0.4765266502,3.63572185,11.48595501,-2.912107307,0,0,0,2022-08-26 14:29:00+00:00,3,1,1,371044f294294f929c9d18c07cde7f7c
